video_id,title,description,upload_date,duration,definition,video_status,view_count,like_count,comment_count
WeXQbtWeJ4g,Mythic QQ9 HANDCAM gameplay,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-04-01T06:45:06Z,PT3M7S,hd,public,66050,2462,117
lMBDMzGPvpI,NEW BP Kilo has P2W ironsight!,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#shorts #CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #short",2023-10-07T12:58:24Z,PT29S,hd,public,236913,14142,175
QrlAVARMhbQ,"Hide, Seek & Destroy","Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-04T12:00:28Z,PT44S,hd,public,128196,10423,120
ZBzmoTUOMtQ,Hipfire Chicom only ( No Attachments ),"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - CarnageOnYT
Device - iPhone 13 Pro Max

———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-05-02T12:30:07Z,PT2M35S,hd,public,5644,557,50
HnwJt9qquzA,#1 Leaderboard Player HANDCAM gameplay • 21 kills SnD (INSANE CLUTCHES),"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2023-02-21T08:13:25Z,PT8M14S,hd,public,718154,12872,715
u-6FN0-R3yk,𝐇𝐞'𝐬 𝐜𝐚𝐫𝐫𝐲𝐢𝐧𝐠 𝐭𝐡𝐞 𝐰𝐡𝐨𝐥𝐞 𝐭𝐞𝐚𝐦 𝐬𝐡𝐚𝐦𝐞 | 24 Kill SnD with the Legendary PPSH - Combustion,"Get 10% discount on CP using this CODASHOP Link : https://codashop.sjv.io/c/3004826/1122626/11950

IGN - Carnage.YT
Device - iPad Pro 2021
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/skp_carnage

DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2022-09-23T12:29:30Z,PT6M28S,hd,public,8455,453,30
EoVLgbr97eE,Instant transmission in COD mobile be like...,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020
Discord ID  - Carnage#7546​​​​​​


———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/cVYDhjQHSy​​​​​​

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-05-12T13:27:59Z,PT1M1S,hd,public,59608,3867,197
gDoXVpPQjG4,A simple 1v5 clutch,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-09-15T12:04:28Z,PT45S,hd,public,44307,3543,70
-BiAWM9XDDw,H2O,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-07-04T13:14:42Z,PT1M2S,hd,public,36653,3121,287
ltoVJsygKBM,Went against #1 Leaderboard player and this happened,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-07-22T11:55:03Z,PT1M30S,hd,public,63194,4569,560
dV3eoWBLZro,Yoink,"Hey fam, I'm back with another banger video. Watch it and let me know what you think about it in comments. Peace out!
———————————————————————————

IGN - Carnage.YT
Device - iPad Pro 2021

———————————————————————————

Email ID : aexcarnage@gmail.com
INSTAGRAM: https://instagram.com/skp_carnage
DISCORD: https://discord.gg/PqvTcVthw

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories on the go!

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #shorts",2023-08-21T12:00:14Z,PT31S,hd,public,71104,5414,48
iSOaa8QG8wU,Pain,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile #gamer #gameplay #codm #codmobile #mobilegaming #callofduty #gaming #gamingcommunity #gamers #leaderboard #grind #ranked #callofduty #codmmemes #codclips #fpsgames #callofdutyindia #memes #codmindonesia #clips #newgame #gameplay #meme #gamingchair",2021-06-13T12:18:24Z,PT1M19S,hd,public,70070,5420,405
T-WwHoqU9QA,Ultra Pro AMAX,"Check out the latest products by AMD : https://bit.ly/39FWKo6​​​​

IGN - TeamINDCarnage
Organisation - Insidious Esports
Device - iPhone 11 Pro Max/ iPad Pro 2020



———————————————————————————

Socials - 

Email ID : aexcarnage@gmail.com

INSTAGRAM: https://instagram.com/ind.carnage

DISCORD: https://discord.gg/PqvTcVthw6

Team Insidious: https://instagram.com/insidious_org​​​​​​

Aesthetic X: https://discord.gg/SDDTYFK​​​​​​

———————————————————————————

Subscribe and join for more thrilling gameplay, perks and amusing stories

#CODM​​​​ #CODMobile​​​​ #CallOfDutyMobile",2021-06-30T11:56:16Z,PT2M14S,hd,public,51432,3759,297
